,JQ2J,JQ2N,JQ2Y,JQ32,JQ33,JQ34,JQ37,JQ3B,JQ3C,JQ3D,JQ3E,JQ3I,JQ3M,JQ3O,JQ3P,JQ3Q,JQ3R,JQ3S,JQ3V,JQ3W,JQ3Z,JQ44,JQ45,JQ46,JQ4B,JQ4I,JQ4J,JQ4K,JQ4R,JQ4S,JQ4T,JQ4U,JQ4V,JQ4W,JQ5H,JQ5I,JQ5J,JQ5N,JQ5O,JQ5P,JQ5Q,JQ5R,JQ5S,JQ5Z,JQ62,JQ63,JQ64,JQ65,JQ66,JQ67,JQ68,JQ69,JQ6A,JQ6B,JQ6C,JQ6D,JQ6E,JQ6F,JQ6G,JQ6H,JQ6I,JQ6P,JQ6Q,JQ6R,JQ6S,JQ6T,JQ6U,JQ6V,JQ6W,JQ6X,JQ6Y,JQ6Z,JQ72,JQ73,JQ74,JQ75,JQ76,JQ77,JQ78,JQ79,JQ7A,JQ7B,JQ7C,JQ7D,JQ7E,JQ7F,JQ7G,JQ7H,JQ7I,JQ7J,JQ7K,JQ7L,JQ7M,JQ7N,JQ82,JQ83,JQ84,JQ88,JQ89,JQ8A,JQ8B,JQ8C,JQ8D,JQ8H,JQ8I,JQ8J,JQ8N,JQ8O,JQ8P,JQ97,JQ98,JQ99,JQ9S,JQ9T,JQ9U,JQ9V,JQ9W,JQ9X,JQ9Y,JQ9Z,JQA2,JQF5,JQF6,JQF7,JQF8,JQF9,JQG2,JQJ3,JQJ4,JQJ5,JQJ6,JQJ7,JQJ8,JQN7,JQN8,JQN9,JQO2,JQO3,JQO4,JQR2,JQR3,JQR4,JQS6,JQS7,JQS8,JQU2,JQU3,JQU4,JQU5,JQU6,JQU7,JQU8,JQU9,JQV2,JQV3,JQV4,JQV5,JQX5,JQX6,JQX7,JQX8,JQX9,JQY2,JQY9,JQZ2,JQZ3,JQZ7,JR22,JR3P,JSK9,JSL5,JSM2,JSM6,JT27,JT28,JT3M
"2012 Q2",32216.2,189017.5,8867.8,12337.7,1896.6,5081.6,13912.8,4674.9,3849.1,2795.1,15612.5,16504.5,2408,6452.8,5007.9,10491.8,11768.8,6440.7,3457.4,9014.2,6586.5,1850.7,2023.5,9528.9,1042.1,148,2386.3,2534.3,107.9,2554.2,2662.1,450.7,3511.8,3962.5,36,1030.1,1066.1,296.8,648.1,944.9,408.2,1010.3,1418.5,88.7,362.3,451,133.1,601,734.1,95.7,128.7,224.4,96.8,1640.1,1736.9,411.8,1991.7,2403.5,432.3,2295.2,2727.5,113.3,2414.9,2528.2,3006.5,3920.8,6927.3,299.7,608.8,908.5,312,1348.2,1660.2,764.8,585.9,1350.7,393.4,950.5,1343.9,373,249.9,622.9,1941.1,1698.6,3639.7,1368.1,495.2,1863.3,2013,1600.2,3613.2,1389,4272.1,5661.1,48.3,1513.3,1561.6,321.5,1237.9,1559.4,764.9,1198.3,1963.2,801.9,1241.4,2043.3,1338.5,4651.8,5990.3,147.4,532.8,680.2,1380.5,6271.8,7652.3,2007.2,2178.4,4185.6,2524.5,2592.5,5117,1432,2180.9,3612.9,1372.2,2183.7,3555.9,4750.8,4023.1,8773.9,4799.5,5578.3,10377.8,5285,5012.2,10297.2,5807.2,7438.9,13246.1,257.4,954.9,1212.3,3242.9,2202,5444.9,145.9,403.2,549.1,4255.5,3676.1,7931.6,106.7,1550.2,1656.9,617.3,1564,2181.3,20.6,109.6,130.2,473.5,296.4,769.9,390.4,1858.3,2248.7,435,4721.2,1385.7,4314.5,9053.6,2020.4,832.6,98381.7,405720.3,6568.5
"2012 Q3",35138,196678.6,9183.5,12752.5,1948.9,5680.7,14634.1,4754.4,3599.5,2634.8,15506,16446,2541.4,6336.9,5008.6,10519.8,11768.7,6399,3868.8,9779.6,8338.3,1955.5,1993.5,9607.7,1035,227.5,2393.3,2620.8,139.3,2448.4,2587.7,521.4,3551.9,4073.3,32.7,990.6,1023.3,279.3,615.1,894.4,360.7,1000.4,1361.1,101.5,426.9,528.4,159.6,710,869.6,99.6,122.7,222.3,86.3,1704,1790.3,383.5,2064.8,2448.3,407.2,2291,2698.2,131.2,2444.2,2575.4,2392.5,3269.9,5662.4,280.4,609.8,890.2,313.6,1329.5,1643.1,743.1,613.3,1356.4,348.7,904.3,1253,284.7,208.2,492.9,1260,1139.9,2399.9,1362.5,426.2,1788.7,2216.3,1628.7,3845,1185.4,4336.8,5522.2,43,1589.6,1632.6,328.1,1270.1,1598.2,780.7,1249.7,2030.4,750.2,1103,1853.2,1007.5,4583.5,5591,275.5,522.3,797.8,1315.8,6457.5,7773.3,1851.9,2308.3,4160.2,2443.1,2508.4,4951.5,1483.6,2282.1,3765.7,1324.2,2346,3670.2,4451.5,3771.8,8223.3,4504.1,5027.1,9531.2,6330.1,3934,10264.1,5425.9,7016.8,12442.7,255.8,956,1211.8,3006.1,2005.7,5011.8,93.7,396.4,490.1,4147.2,1954.5,6101.7,120.3,1567.2,1687.5,584.8,1563.1,2147.9,19.1,164.5,183.6,508.2,343.1,851.3,379.5,2002.4,2381.9,447.1,4528.7,1402.4,4508.8,12778,2194.5,833.1,95441.3,425170,6813.9
"2012 Q4",31207.9,220311.4,9220,12507.5,2135.1,4570.3,14232.9,5226.8,4486.2,2963.9,15672,17654.9,2764.9,7069.5,5483.9,10829,12177.9,6976.7,4062.3,10121.7,5396.3,1862.9,1928.5,10551.8,954.1,181.9,2481.5,2663.4,143.1,2664.6,2807.7,515.9,3763.4,4279.3,34.1,937.5,971.6,280.7,648.4,929.1,349.2,1043.4,1392.6,116.5,453.4,569.9,128.4,702.3,830.7,99.7,145.8,245.5,45.7,1648.2,1693.9,413.4,2119.8,2533.2,397.9,2296.1,2694,128.4,2486.3,2614.7,2396.6,3038.9,5435.5,251.6,543.3,794.9,296.8,1393.4,1690.2,743.1,671.8,1414.9,447.2,763.2,1210.4,307.5,196.7,504.2,1244.3,1060.9,2305.2,1338.2,423.9,1762.1,1843,1765.6,3608.6,986,4350.8,5336.8,46.5,1428.4,1474.9,302.2,1228.6,1530.8,661.7,1005.8,1667.5,713.9,1049.9,1763.8,1126.4,4715.2,5841.6,218.6,659.8,878.4,1336.4,6040.7,7377.1,2280.6,2368.5,4649.1,2930.3,2562.7,5493,1351.9,2182.7,3534.6,1281.9,2283.7,3565.6,5320.8,3767.4,9088.2,4820.6,4885.3,9705.9,6321.9,5039.7,11361.6,6615.3,7062.9,13678.2,220.6,1063,1283.6,3827.5,2443.4,6270.9,119.1,390.4,509.5,5592.3,3623.4,9215.7,115.3,1564.9,1680.2,653.4,1553.9,2207.3,13,182.3,195.3,566.2,390.5,956.7,412.5,2001.9,2414.4,423.2,4507.9,1421.1,4381.1,13464.8,2274.5,841.8,98044.2,447860.2,6528.2
"2013 Q1",37435.2,222117.3,8916.5,12107.8,2057.1,4085.7,12567.2,4689.2,3968.3,2993.4,15985.3,17046.3,2674,7306.9,5685.8,10995.9,12011.1,6456.8,3256.4,9750.3,5472.7,1663.4,1677.7,9611.8,1194.5,133.1,2160,2293.1,110,2225.4,2335.4,519.4,3422.7,3942.1,26.5,778.7,805.2,0,0,0,343,987.3,1330.3,0,0,0,120.1,546.4,666.5,97.4,136.1,233.5,58.9,1598.6,1657.5,0,0,0,384.9,2192.2,2577.1,142.3,2496.1,2638.4,0,0,0,258.2,577.4,835.6,261.6,1088.2,1349.8,762.9,538.6,1301.5,374.1,896.9,1271,365.9,233.5,599.4,1362.4,1185.5,2547.9,0,0,0,2123.8,1567.8,3691.6,1214.2,4019,5233.2,25.4,1163,1188.4,332.4,1131,1463.4,0,0,0,637.4,1222.8,1860.2,0,0,0,221.2,545.7,766.9,1248.9,5838.5,7087.4,0,0,0,2236.5,2293,4529.5,0,0,0,1299.7,2076.7,3376.4,0,0,0,4261,3996.7,8257.7,0,0,0,7064.9,8440.8,15505.7,238.3,868.2,1106.5,3346.8,1872.3,5219.1,133.1,456.9,590,0,0,0,112.7,1357.9,1470.6,816.6,1432.1,2248.7,12.3,236.7,249,522,388.9,910.9,394.6,1845.7,2240.3,413.7,4706.2,1432.9,4584.9,10544,1866.8,825.9,93379.7,445386,6088
"2013 Q2",37133,213695.7,9008.4,12859.2,1917.6,5390.4,13811.4,5003,3969.3,2927.2,15843.2,17158.5,2718.5,7293.5,5144.3,11764,13108.2,6851.3,3516.9,10673.5,6802.3,1705.6,1906.8,10195,1467.6,172,2403.1,2575.1,125,2460.1,2585.1,509.5,3459.8,3969.3,36.4,999.9,1036.3,0,0,0,355.7,1008.7,1364.4,0,0,0,106.7,542.2,648.9,98.2,153.2,251.4,65.6,1789.4,1855,0,0,0,417.2,2316.7,2733.9,145.4,2533.5,2678.9,0,0,0,268.5,628.2,896.7,279.8,1198.4,1478.2,760,583.6,1343.6,325,996.3,1321.3,342.6,313.3,655.9,1457.8,1002.9,2460.7,0,0,0,2105.5,1753.4,3858.9,1349.1,4140.9,5490,25.3,1461.2,1486.5,314.9,1269.8,1584.7,0,0,0,698,1238.9,1936.9,0,0,0,183.7,629,812.7,1295.8,5917.8,7213.6,0,0,0,2274.9,2361.4,4636.3,0,0,0,1396.9,2124.7,3521.6,0,0,0,4718.3,4156.1,8874.4,0,0,0,6852.5,7813.1,14665.6,263.4,978.6,1242,3904,2553.1,6457.1,134,555,689,0,0,0,124.6,1484.9,1609.5,856.6,1456.3,2312.9,13.3,215.2,228.5,548.3,339.2,887.5,464.1,1870.2,2334.3,447,4900.2,1460.8,4871.1,11063.5,2161.7,833.6,97696.7,447028.3,6709.3
"2013 Q3",38989.9,231333.6,9295.4,13406.6,2053.2,5909.2,14418.4,5022.7,4133.4,2906.4,14836.1,16748.9,2861.5,7114,5100.3,11702.9,13737.8,7025.1,4118.5,11250.7,8518.9,1840.7,1951.2,10633.4,1423.3,173.4,2437.9,2611.3,150.5,2453.9,2604.4,514.9,3560.9,4075.8,35,1117.4,1152.4,0,0,0,304.1,1058.5,1362.6,0,0,0,166.5,640.3,806.8,104.7,159.9,264.6,54,1844.1,1898.1,0,0,0,400.2,2355.6,2755.8,180.6,2602.2,2782.8,0,0,0,245.9,648,893.9,308.2,1248.9,1557.1,734,623.9,1357.9,331.3,812.1,1143.4,239.4,233.7,473.1,1440.3,986,2426.3,0,0,0,2143.9,1679.7,3823.6,1210.5,4321.9,5532.4,30.3,1608.4,1638.7,345.1,1379.7,1724.8,0,0,0,678.9,1203.4,1882.3,0,0,0,163.1,510.3,673.4,1384.2,6266.5,7650.7,0,0,0,2270.6,2230.7,4501.3,0,0,0,1301.4,2185.6,3487,0,0,0,4362.2,4574,8936.2,0,0,0,7049.2,7496.2,14545.4,228.4,865.2,1093.6,3714.1,2083,5797.1,102.1,489.3,591.4,0,0,0,131.7,1710.9,1842.6,870.2,1416.3,2286.5,8.1,212.8,220.9,660,302.3,962.3,462.2,1999.6,2461.8,482.1,4921.1,1439.7,4600.1,14229.4,2002.4,801.7,97818.3,475235.7,7253.6
"2013 Q4",35619.7,234722.5,9263,12856.9,2419.5,4851.2,14467.5,5406.7,4807.2,3193.6,15087.5,18665.4,3020.4,7537.8,5578.3,11849.5,13321.3,7930,4306.2,12066.9,5476.4,1822.5,2026.6,11721.2,1339.8,156.3,2379.1,2535.4,137.9,2696.8,2834.7,529.4,3920.9,4450.3,37.1,957.9,995,0,0,0,324.9,1036.4,1361.3,0,0,0,113.5,654.9,768.4,131.6,137.9,269.5,42.3,1634.8,1677.1,0,0,0,402.7,2396.7,2799.4,217.6,2633.9,2851.5,0,0,0,210.9,576.8,787.7,303.4,1227.3,1530.7,699.2,564.7,1263.9,349.7,797.9,1147.6,248.4,279.6,528,1438.3,963.3,2401.6,0,0,0,1898.1,1763.3,3661.4,1185.3,4097.2,5282.5,28.8,1453.8,1482.6,466,1393.6,1859.6,0,0,0,667.8,1114.6,1782.4,0,0,0,88.7,720.1,808.8,1069.8,6357.9,7427.7,0,0,0,2456.9,2191.2,4648.1,0,0,0,1300.7,2140.8,3441.5,0,0,0,4649.7,4425.1,9074.8,0,0,0,8274.8,7224.9,15499.7,190.4,852.3,1042.7,4071.1,3036.3,7107.4,107.5,509.1,616.6,0,0,0,130.8,1767.7,1898.5,909.2,1461.6,2370.8,10.7,204.7,215.4,772.3,316.3,1088.6,659.7,1948.1,2607.8,467.2,4843.7,1505.3,5086,14034,2294,901.3,100119,478689.3,6850.9
"2014 Q1",42460.2,222088.7,9424.4,12730.7,2071.6,4212.2,13380.5,4689.6,3867.4,3114.7,14732.6,18184,2862.2,7413.4,5873.7,12283.1,13700.6,6821.8,4372.3,12005,5654,1727.4,2084.6,10892.7,1385.9,149.1,2288,2437.1,266.2,2263.4,2529.6,509.3,3544.1,4053.4,34.1,883.1,917.2,0,0,0,358.4,986,1344.4,0,0,0,121.2,596.4,717.6,88.8,145.8,234.6,60.1,1851.5,1911.6,0,0,0,447.8,2207.3,2655.1,230.4,2326,2556.4,0,0,0,218.6,630.6,849.2,275.7,1118.6,1394.3,682.7,605.1,1287.8,293.2,1035.6,1328.8,344.9,272.4,617.3,1651.6,981.4,2633,0,0,0,1855.1,1695.2,3550.3,1368.9,4482.3,5851.2,26.9,1549.7,1576.6,472.4,1346,1818.4,0,0,0,667.7,1068.8,1736.5,0,0,0,54.5,486.3,540.8,1205.9,6320.3,7526.2,0,0,0,2262.4,2308.5,4570.9,0,0,0,1207,2138.2,3345.2,0,0,0,4584.4,4466.2,9050.6,0,0,0,7928.6,8938.3,16866.9,162,827,989,3357.7,1670.7,5028.4,150.9,498.8,649.7,0,0,0,129.1,1633.8,1762.9,878.1,1388.6,2266.7,15.9,195.7,211.6,625,403.6,1028.6,462,2054,2516,482.1,4851.6,1513.4,4777.9,11468.5,2102.8,884,98353.9,463887.9,6493.9
"2014 Q2",40563.4,216678.2,10173.6,13781.7,2238.3,5474.4,14914.3,4777.4,4021.8,3072.6,14425.4,18568.2,2932.8,7383.7,5369.4,12857.2,14996.9,7245.2,4439.5,12518.2,7509.2,1710.4,2127.4,11718.2,1579.5,173.2,2466.5,2639.7,274,2382.2,2656.2,498.5,3646,4144.5,34.8,1149.1,1183.9,0,0,0,369.2,939.5,1308.7,0,0,0,100.4,684.9,785.3,82.6,150.1,232.7,63.1,1954.4,2017.5,0,0,0,466.2,2299.3,2765.5,241.6,2284.6,2526.2,0,0,0,228.6,664.2,892.8,270.7,1228.4,1499.1,678.3,573.1,1251.4,300.9,914.6,1215.5,307.3,303.6,610.9,1524,1018.6,2542.6,0,0,0,1767.8,1729,3496.8,1356.4,4684.1,6040.5,32.8,1689.7,1722.5,453,1378,1831,0,0,0,570.7,1121.6,1692.3,0,0,0,62.5,579.6,642.1,1198.5,6414.9,7613.4,0,0,0,2333.9,2126.6,4460.5,0,0,0,1257.1,2018.6,3275.7,0,0,0,4637.8,4716.4,9354.2,0,0,0,7866,8262.3,16128.3,235.3,992.6,1227.9,3734,2015.5,5749.5,142.7,469.3,612,0,0,0,103.2,1730.2,1833.4,859.2,1483.3,2342.5,17.3,181.3,198.6,604.9,403.2,1008.1,378.3,2060.8,2439.1,458.7,4843.4,1618.2,4926.4,11749.1,1964.5,1015.2,99940.6,468053,7282.2
"1998 JAN",0,18264.4,1330.7,299.5,0,0.1,0,1070.9,67.3,0,3.5,1874.8,160.7,1049,834.3,0,1667.7,1140.7,83.7,0,0,0,0,0,246.6,16.5,402,418.5,16.8,649,665.8,90.2,934.7,1024.9,1.6,183,184.6,124.9,416.7,541.5,159.7,525,684.7,81.6,463.1,544.7,93.5,543,636.6,46.9,99.9,146.9,18.1,458,476.1,115.9,707.9,823.8,138.9,823.3,962.2,53,949.2,1002.2,939,1139.3,2078.3,57.3,204.7,262,134.3,305.1,439.3,218,179.1,397.1,70,209.3,279.3,174.3,64.9,239.2,436.4,582.3,1018.7,296.6,243.4,540,391.9,361.2,753.2,313.4,1154.7,1468.2,13.9,308.4,322.3,125,419.4,544.4,175.6,375.3,550.9,222.6,498.9,721.5,240.6,1177.2,1417.8,29,95.9,124.8,241.3,1656.8,1898,1007.8,1077.4,2085.2,1485.5,1420.2,2905.6,238.5,515,753.5,255.3,690.5,945.7,719.7,755.1,1474.8,898.9,1168.1,2067,1455,2812.1,4267.1,1388.5,2742.7,4131.3,11.8,109.4,121.2,449.6,361.6,811.3,12.1,54.6,66.7,678.9,332.5,1011.5,28,514.2,542.2,172.2,422.5,594.7,3.5,27.8,31.4,94.9,122.4,217.3,297.5,650.3,947.8,0,200.1,0,0,1,0.2,200,28052.6,28048.5,0
"1998 FEB",0,19138.9,1344.1,287.5,0,0.1,0,1108,77.6,0,2.8,1687.6,125.3,901.2,901.6,0,1766.1,1179.1,88.5,0,0,0,0,0,285.4,20.7,400.1,420.7,17.6,633.8,651.4,84.8,944.4,1029.3,0.9,196.4,197.3,133.3,433.1,566.4,171.4,542.9,714.4,86.4,447.1,533.5,84.7,539.2,623.9,46.6,102.4,149,25.1,508.2,533.4,125,694.1,819.1,149,808.1,957.1,53.3,919.4,972.8,948.8,1158.5,2107.3,70.4,230.3,300.7,132.1,288.8,420.9,207.4,181.3,388.6,79.7,231.1,310.8,197.3,80.2,277.5,437.6,564.3,1001.8,270.4,242.2,512.6,356.8,356.4,713.2,329.2,1232.1,1561.3,13.9,366.1,380.1,129.7,462.5,592.2,180.6,375.1,555.7,233.6,482.2,715.8,229.3,1177.9,1407.2,29.2,108,137.1,224.7,1607,1831.6,1090.5,1151.5,2242,1607.8,1517.4,3125.3,257.4,553.2,810.6,269.4,741.7,1011.1,738.4,799.5,1537.9,921.6,1238.8,2160.4,1434,2813,4247,1370.4,2758.7,4129.1,23.1,138.7,161.9,449.3,432.1,881.4,14.1,46,60.1,691.7,392.6,1084.3,33.8,560.7,594.5,184.7,434.4,619.1,6.3,34.1,40.4,94.7,141.4,236.2,312.8,637.4,950.1,0,190.9,0,0,0.9,0.3,211,28850.4,28820.4,0
"1998 MAR",0,20656.9,1563.6,386.8,0,0.1,0,1267.9,94.3,0,2.9,2035.9,133.1,1079.7,875.7,0,2116,1462.6,108,0,0,0,0,0,335.9,21.8,468.9,490.7,18,692.3,710.4,85.4,947,1032.4,2.3,243,245.3,149.4,506,655.4,194.2,627.9,822.1,87.5,481,568.4,87.8,565.8,653.7,43.8,112.1,155.9,23.2,541.2,564.4,138.1,751.7,889.8,164.9,877.1,1042.1,60.1,1232.6,1292.7,1061.1,1274.8,2335.9,76,257.4,333.4,148.1,324.8,472.8,228.5,198.1,426.7,83.1,282.2,365.3,217.5,96.4,313.9,495.5,600.3,1095.8,319.6,282.2,601.8,420.9,416.7,837.6,351.2,1389,1740.3,14.1,409.9,424,146.8,513.2,660,202.1,430.6,632.7,266.2,550.4,816.6,285.8,1345.9,1631.6,57.4,132,189.4,251.4,1827.1,2078.4,1360.4,1405.6,2765.9,2013.5,1887.4,3900.9,301.7,589.6,891.2,309.4,801.2,1110.7,847.5,934.6,1782.1,1075.4,1423.9,2499.3,1630,3126.2,4756.3,1557.7,3056.9,4614.5,33.8,406,439.8,688,530,1217.9,16,72.8,88.8,1044.8,556.2,1600.9,35.7,611.3,647.1,215.9,507.9,723.7,15,111.7,126.7,145.6,184.3,329.9,370.4,788.5,1159,0,179.5,0,0,1.2,0.3,243.2,33622,32028.4,0
"1998 APR",0,20015,1467,351,0,0.1,0,1188.4,71.3,0,3.1,1809.9,140.2,1119.7,868.6,0,1863.7,1342.3,95.1,0,0,0,0,0,289.1,20.2,484.8,504.9,20.3,713.6,734,92.1,907,999.2,2.2,247.7,249.9,142,457.8,599.8,186.5,573,759.5,76.7,443.4,520.1,77.3,521.5,598.7,31.3,102.2,133.5,28.6,500.2,528.8,125.8,709.5,835.4,150,827.6,977.6,55.1,1163.4,1218.6,959.7,1161.2,2120.9,57.3,228.5,285.9,134.2,315.3,449.4,220.3,176.7,397.1,74.4,219.4,293.8,220.3,79.7,300,430.7,568.6,999.3,268.5,272.4,540.9,354.5,399.1,753.7,321.7,1305.2,1626.9,12.8,362,374.8,128.3,465.8,594.1,182.5,384.3,566.8,230.4,510.7,741.1,227,1228.1,1455.1,23.6,79.7,103.3,232.5,1747.8,1980.3,1013.2,1036.9,2050.1,1480.1,1407,2887.1,250.3,506.8,757.1,262.5,684.3,946.8,751.1,790.1,1541.2,946,1205.6,2151.6,1512.8,2903.6,4416.4,1447,2838.8,4285.7,63,123.5,186.5,537.2,453.7,990.9,13.8,43.7,57.4,851.2,353.8,1204.9,32.8,519.9,552.7,178.9,431.5,610.4,28.7,19.2,47.9,113.4,153.6,267,296.7,604.5,901.1,0,186.3,0,0,1.1,0.3,199.6,29489.4,30536.4,0
"1998 MAY",0,19164.8,1446.9,394.7,0,0.1,0,1201.6,71,0,2.8,1895.5,128.1,818.1,673.5,0,1880.8,1408.2,95.6,0,0,0,0,0,312,18.1,479,497,15.2,607.1,622.3,80.7,854.8,935.6,3.3,287.9,291.3,133.5,438.4,571.9,177.1,546,723.1,74.8,435.2,510,74.9,501.5,576.5,27.6,86.3,113.9,24.1,462.7,486.9,129.5,653.3,782.8,154.6,762.9,917.5,50.7,1129.5,1180.2,945.4,1126.6,2072.1,55.6,223.8,279.4,148.1,331.7,479.8,222.7,182.1,404.8,76,205.2,281.2,195,87.9,282.9,414.7,520.4,935.1,260.5,269.6,530.1,344.1,394.4,738.5,304.8,1234.6,1539.4,16.2,367.1,383.2,125.2,468.6,593.8,178.4,365.4,543.8,224.4,483.3,707.7,272.1,1198,1470.1,27.5,111.8,139.3,271.1,1672.6,1943.7,1118,1011.1,2129.1,1634.5,1354.1,2988.6,248.6,488.2,736.8,260.9,664.6,925.5,735.7,740,1475.7,912.6,1118.5,2031,1411.9,2688.9,4100.8,1357.4,2634.7,3992.1,20.7,113.5,134.2,534.2,410,944.2,13.7,41,54.8,814.5,316.9,1131.4,30.8,491.2,522,181.5,411.7,593.1,6.5,26.3,32.7,112.9,142,254.8,309.4,595.4,904.8,0,166,0,0,1.3,0.3,191.2,28431.1,29374.4,0
"1998 JUN",0,19516.5,1593.9,428.3,0,0.1,0,1240.4,51.1,0,3.2,2051,145.2,978.8,879.7,0,1976.8,1334,100.3,0,0,0,0,0,309.6,22.2,514,536.2,15.3,636.9,652.2,94.3,905.4,999.7,3.5,251.6,255.1,139.3,480.2,619.5,184.4,604.6,788.9,96.4,435,531.4,94.4,524.4,618.8,32.1,110.2,142.3,31.1,509.7,540.8,124.6,725,849.6,148.1,847.1,995.2,53.9,1148.8,1202.7,1001.3,1161.3,2162.6,63.5,241.3,304.8,165.7,340.4,506.1,252.6,212.3,464.9,80.8,220.4,301.1,190.2,74.9,265.1,425.3,513,938.3,301,300.6,601.6,398,440.2,838.1,324.8,1389.2,1714,17.2,394.7,411.9,129.2,528.1,657.3,186.2,423.7,609.9,246.3,540.7,787.1,288.7,1306.6,1595.3,42.1,113.8,155.9,268.2,1832.7,2100.9,1192.6,1101.7,2294.3,1752.9,1456.2,3209.1,284.1,534.4,818.5,295,738.8,1033.8,859.4,820.7,1680.1,1085.4,1276.7,2362.1,1664.2,3197.1,4861.4,1599.2,3136.6,4735.9,43,159.2,202.2,715.7,448.6,1164.3,15.1,39,54.1,1094.6,283.3,1377.8,35.7,581.9,617.6,181,475.1,656.1,17.7,34.1,51.8,151.1,163.6,314.7,388.4,703,1091.3,0,159.4,0,0,1.4,0.3,246.7,31670.5,30547.5,0
"1998 JUL",0,19917,1621.4,444.2,0,0.1,0,1206.3,53.2,0,3.6,2017.2,163,1115.7,803.7,0,1993.3,1232.4,101.5,0,0,0,0,0,316.1,29.1,500.8,529.9,19.3,715.9,735.2,96.3,902.7,999,2.3,252.6,254.9,125.8,433.4,559.2,165.2,548.8,714,100.9,450.9,551.8,97.7,534.9,632.6,38.7,100.6,139.3,22.3,479.8,502.1,133.1,735.8,868.9,157.6,862.5,1020.1,69.5,1148.7,1218.3,946.5,1185.8,2132.3,60.1,242,302.1,157.1,359.5,516.6,227.9,206.9,434.8,70.1,234.7,304.8,165.1,71.7,236.8,429.5,519.4,949,287.7,289.7,577.4,381.1,424.8,805.9,303.9,1335.8,1639.7,18.7,411.6,430.2,115.6,516.3,632,186.2,411.1,597.4,241.4,533.2,774.6,276.7,1234.1,1510.8,38,110.3,148.4,261.6,1721.9,1983.5,1034.6,1105.9,2140.4,1501.6,1479.1,2980.7,247.3,524.5,771.8,260.6,700.5,961,765.7,838.9,1604.5,949.8,1262.3,2212,1563.1,3010.8,4573.9,1497.1,2943.3,4440.4,39.4,135.6,175,570.3,534.7,1105,12,41.8,53.8,878.4,433.7,1312.1,33.9,575.2,609.1,173.9,506.7,680.6,15.4,29,44.5,120.3,178.2,298.6,317.7,658.8,976.5,0,147.4,0,0,1.4,0.3,218.9,30440.7,30893.4,0
"1998 AUG",0,18367,1464.8,418.8,0,0.1,0,1173.6,61.6,0,3.4,2080.5,154.2,897.8,712.5,0,1854.8,1210.9,94.3,0,0,0,0,0,276.5,24.8,466.6,491.3,16.8,629.3,646.1,94.6,847.3,941.9,2.5,262.8,265.2,96.4,403.4,499.8,122.7,498.2,620.9,87.1,438.4,525.5,85.2,518.6,603.7,31.1,97,128,33.8,428.8,462.7,106.5,663.9,770.4,126.7,780.1,906.8,53.1,999,1052.1,830.7,1045.5,1876.1,56.4,222.1,278.5,145.4,326.6,472,198.3,207.1,405.4,62.4,205.6,268,123.1,57.6,180.8,385.3,424.7,810,256.4,276,532.3,338.3,401.8,740,271.8,1207.2,1479,15.1,388.9,404.1,108.8,474.1,582.9,146.8,332,478.8,192.8,442,634.8,252,1122.4,1374.4,35,93.4,128.3,239.8,1568.8,1808.6,978.1,1019.5,1997.5,1444.7,1386.3,2831,230.9,466.6,697.5,237.1,638.7,875.8,625.2,772.6,1397.8,761,1124.1,1885.1,897.2,1666.5,2563.7,873.2,1670.7,2543.9,40.5,227.2,267.8,458.4,415.4,873.8,11.9,42.8,54.7,719.8,403.8,1123.6,30.2,534,564.1,154.9,503.4,658.3,15.7,59.5,75.2,96.7,139.3,235.9,263.9,599.3,863.2,0,117.4,0,0,1.4,0.3,205.2,26039.9,28701.3,0
"1998 SEP",0,19734.9,1594.2,449.9,0,0.1,0,1420.8,70.2,0,3.5,2297.4,157.7,1012.8,885.3,0,1951.6,1463,99.4,0,0,0,0,0,305.8,30.9,485.9,516.8,19.5,692.6,712.1,91.5,1008.8,1100.3,1.3,202.8,204.1,128.5,442.9,571.4,162.1,554.1,716.2,98.8,491.9,590.8,95.4,574.9,670.3,38.8,97.8,136.6,31.9,497.2,529.1,126.2,751.4,877.6,151.9,880.1,1032,74.2,1229.2,1303.4,952.1,1199.8,2151.9,63.6,239.3,302.8,165.9,375.5,541.4,219.9,228.6,448.5,70.4,251.3,321.7,139.8,77.9,217.6,451.3,494.6,946,289.4,307.5,596.9,382.5,447.4,829.9,347.1,1336.2,1683.3,17.1,410.2,427.3,124.9,518.8,643.7,178,415.9,593.9,242.5,524.4,766.9,247.4,1266.9,1514.3,21.1,94.6,115.7,253.7,1787.8,2041.6,1240.7,1176.9,2417.5,1852.3,1584.9,3437.2,250.7,538.7,789.4,267.9,732.6,1000.6,766.1,846.9,1613.1,955.7,1268.5,2224.2,1568.8,2894.8,4463.6,1512.2,2837.2,4349.4,34,111.9,146,579.2,447.6,1026.8,11.1,46.7,57.8,890,335,1225.1,31.9,620.2,652.1,200,543.2,743.2,11.8,26.1,37.9,122.2,153.9,276.1,335.7,690.4,1026.1,0,129.4,0,0,1.5,0.3,256.6,31184.8,31399.1,0
